country,countryname,party,partyname,date,title
33,Spain,33902,Basque Nationalist Party,201904,Nos mueve Euskadi. Programa electoral. Elecciones generales 2019-2023
33,Spain,33902,Basque Nationalist Party,201911,Programa electoral elecciones generales 2019-2023 
33,Spain,33903,Basque Solidarity,198910,Programa Elecoral Cortes Generales 1989
33,Spain,33903,Basque Solidarity,199306,Joint programme of EE 33951 and EA 33953: Programa Electoral Elecciones Generales 1993
33,Spain,33903,Basque Solidarity,199603,(1989+2004)/2
33,Spain,33903,Basque Solidarity,200003,(1989+2004)/2
33,Spain,33903,Basque Solidarity,200403,EA 2004
33,Spain,33903,Basque Solidarity,200803,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6
33,Spain,33904,Aragonese Regionalist Party,197706,Estimate
33,Spain,33904,Aragonese Regionalist Party,197903,Estimate
33,Spain,33904,Aragonese Regionalist Party,198606,Estimate
33,Spain,33904,Aragonese Regionalist Party,198910,Síntesis del programa general del PAR
33,Spain,33904,Aragonese Party,199306,Estimate
33,Spain,33904,Aragonese Party,200003,Estimate
33,Spain,33905,Catalan Republican Left,197706,Esquerra de Catalunya. Front Electoral Democratic. Programa
33,Spain,33905,Catalan Republican Left,197903,"Fidelidad a Cataluña, a la Libertad y a la Justicia Social"
33,Spain,33905,Catalan Republican Left,198210,Estimate
33,Spain,33905,Catalan Republican Left,198606,Eleccions 1986. Amb tota sinceritat
33,Spain,33905,Catalan Republican Left,198910,L’esquerra la nova frontera
33,Spain,33905,Catalan Republican Left,199306,"Pels Catalans, per Catalunya. Cap a la Judependéncia"
33,Spain,33905,Catalan Republican Left,199603,(1993+2004)/2
33,Spain,33905,Catalan Republican Left,200003,(1993+2004)/2
33,Spain,33905,Catalan Republican Left,200403,ERC Programa. Eleccions 2004 al Congrés dels Diputats i al Senat de l'Estat espanyol.
33,Spain,33905,Catalan Republican Left,200803,Objectiu: un país de 1a (per això volem la independència)
33,Spain,33905,Catalan Republican Left,201111,ELECCIONS A LES CORTS ESPANYOLES 2011
33,Spain,33905,Catalan Republican Left,201512,"El 20D, defensa el teu vot. Programa electoral. Eleccions a les Corts espanyoles 2015"
33,Spain,33905,Catalan Republican Left,201606,Programa electoral. Eleccions a les Corts espanyoles 2016
33,Spain,33905,Catalan Republican Left,201904,Va de Llibertat. Programa electoral. Eleccions a les Corts espanyoles 2019
33,Spain,33905,Catalan Republican Left,201911,Tornarem més forts. Programa electoral eleccions a les corts espanyoles 10 novembre 2019
33,Spain,33906,Andalusian Party,197706,Estimate
33,Spain,33906,Andalusian Party,197903,Estimate
33,Spain,33906,Andalusian Party,198910,Estimate
33,Spain,33906,Andalusian Party,199306,Programa Electoral
33,Spain,33906,Andalusian Party,200003,Estimate
33,Spain,33906,Andalusian Party,200403,Programa Autonómicas Andalucía 2004-2008
33,Spain,33907,Canarian Coalition,199306,Estimate
33,Spain,33907,Canarian Coalition,199603,"Canarias por encima de todo. Programa electoral Canarias 2000. Elecciones Autonómicas y Locales 28 de Mayo de 1995; (According to party officials, the party competed the 1996 general election with this local and regional platform)"
33,Spain,33907,Canarian Coalition,200003,Programa Electoral
33,Spain,33907,Canarian Coalition,200403,"Gana Canarias, ganas tú"
33,Spain,33907,Canarian Coalition,200803,Programa Electoral. Elecciones Generales – 9 de marzo de 2008
33,Spain,33907,Canarian Coalition,201111,"Canarias, con +fuerza que nunca. Elecciones Generales noviembre 2011"
33,Spain,33907,Canarian Coalition and Canarian Nationalist Party,201512,Luchar por ti. Programa Elecciones generales diciembre 2015.
33,Spain,33907,Canarian Coalition and Canarian Nationalist Party,201606,#sí nos representa. Programa elecciones generales Junio 2016
33,Spain,33907,Canarian Coalition–New Canaries,201904,Elecciones Generales del 28 de abril de 2019. Programa electoral
33,Spain,33907,Canarian Coalition–New Canaries,201911,Acuerdo de constitución de coalición electoral para las elecciones generales de 10 de noviembre de 2019 entre Coalición Canaria y Nueva Canarias
33,Spain,33908,Galician Nationalist Bloc,199603,Estimate
33,Spain,33908,Galician Nationalist Bloc,200003,Galiza con capacidade para decidir
33,Spain,33908,Galician Nationalist Bloc,200403,BNG. Eleccións Xerais 2004
33,Spain,33908,Galician Nationalist Bloc,200803,BNG. Eleccións Xerais 2008
33,Spain,33908,Galician Nationalist Bloc,201111,"BNG, a alternativa que te defende. Programa electoral xerais 2011."
33,Spain,33908,Galician Nationalist Bloc,201911,Facer. Valer. Galiza. Con voz propia. Programa electoral do BNG xerais novembro 2019
33,Spain,33909,Aragonist Council,200403,Labordeta. Gente como tú
33,Spain,33909,Aragonist Council,200803,Programa Electoral Generales 2008
33,Spain,33910,Navarrese People's Union,200403,Elecciones Generales 2004. Programa electoral Coalición UPN-PP específico para Navarra
33,Spain,33910,Navarrese People's Union,200803,Estimate
33,Spain,33911,Democratic Convergence of Catalonia,201606,Programa electoral. FETS Catalunya
33,Spain,33912,Together for Catalonia,201904,Programa electoral. Eleccions al Congrés i al Senat – 28 d’abril de 2019
33,Spain,33912,Together for Catalonia,201911,Eleccions al congrés i al senat. Programa electoral 10 de novembre de 2019
33,Spain,33913,Regionalist Party of Cantabria,201904,Imparables
33,Spain,33914,More Commitment,201904,Programa Electoral 2019
33,Spain,33914,More Commitment,201911,Programa
33,Spain,33915,Popular Unity Candidacy,201911,"Ingovernables. Combatem el règim, estenem la rebellia. Proposta d’intervenció electoral de la cup-per la ruptura a les eleccions estatals del 10-n"
33,Spain,33916,Teruel exists,201911,Programa electoral Teruel Existe
34,Greece,34020,Coalition of the Radical Left,200403,ΤΟ ΝΕΟ ΓΕΝΝΙΕΤΑΙ ΣΤΑ ΚΙΝΗΜΑΤΑ. ΤΟ ΜΕΛΛΟΝ ΕΙΝΑΙ ΑΡΙΣΤΕΡΑ
34,Greece,34020,Coalition of the Radical Left,200709,Η ριζοσπαστική αριστερά μοναδική ισχυρή αντιπολίτευση
34,Greece,34020,Coalition of the Radical Left,200910,ΣΥΡΙΖΑ ισχυρος στη Βουλη και στους αγωνες
34,Greece,34020,Coalition of the Radical Left,201205,Το Εκλογικό Πρόγραμμα του ΣΥ.ΡΙΖ.Α. - Ενωτικό Κοινωνικό Μέτωπο για τις Εκλογές της 6ης Μάη 2012
34,Greece,34210,Communist Party of Greece,197411,Speech of the party leader
34,Greece,34210,Communist Party of Greece,197711,Speech of the party leader
34,Greece,34210,Communist Party of Greece,198110,Speech of the party leader
34,Greece,34210,Communist Party of Greece,198506,Speech of the party leader
34,Greece,34210,Communist Party of Greece,199310,Party Programme
34,Greece,34210,Communist Party of Greece,199609,KKE: To Make the Greeks Fight Again
34,Greece,34210,Communist Party of Greece,200004,Communist Party – Strong People’s Party
34,Greece,34210,Communist Party of Greece,200403,"ΕΝΘΕΤΗ ΕΚΔΟΣΗ: ""ΕΚΛΟΓΙΚΗ ΔΙΑΚΗΡΥΞΗ ΤΟΥ ΚΚΕ"" ΚΑΛΕΣΜΑ ΤΗΣ ΚΕΝΤΡΙΚΗΣ ΕΠΙΤΡΟΠΗΣ ΤΟΥ ΚΚΕ ΓΙΑ ΤΙΣ ΕΚΛΟΓΕΣ ΣΤΙΣ 7 ΜΑΡΤΗ 2004"
34,Greece,34210,Communist Party of Greece,200709,Το δικαίωμα όλων στην εργασία
34,Greece,34210,Communist Party of Greece,200910,Πιο δυνατό ΚΚΕ - Πιο δυνατός λαός!
34,Greece,34210,Communist Party of Greece,201205,KKE Κάλεσμα της Κεντρικής Επιτροπής του ΚΚΕ για τις βουλευτικές εκλογές του Ιούνη 2012
34,Greece,34210,Communist Party of Greece,201206,KKE Κάλεσμα της Κεντρικής Επιτροπής του ΚΚΕ για τις βουλευτικές εκλογές του Ιούνη 2012 Κεντρική Επιτροπή
34,Greece,34210,Communist Party of Greece,201501,ΤΩΡΑ ΨΗΦΙΖΟΥΜΕ KKE.Την επόμενη μέρα πιο δυνατό στη Βουλή και στο λαό!
34,Greece,34210,Communist Party of Greece,201509,Εισαγωγική τοποθέτηση του ΓΓ της ΚΕ του ΚΚΕ Δημήτρη Κουτσούμπα στη Συνέντευξη Τύπου της ΔΕΘ [12/9/2015]
34,Greece,34210,Communist Party of Greece,201907,ΚΑΛΕΣΜΑ ΤΗΣ ΚΕΝΤΡΙΚΗΣ ΕΠΙΤΡΟΠΗΣ ΓΙΑ ΤΗ ΜΑΧΗ ΤΩΝ ΒΟΥΛΕΥΤΙΚΩΝ ΕΚΛΟΓΩΝ ΤΗΣ 7ης ΙΟΥΛΗ. ΚΚΕ ΙΣΧΥΡΟ - Η ΔΥΝΑΜΗ ΣΟΥ ΤΗΝ ΕΠΟΜΕΝΗ ΜΕΡΑ
34,Greece,34211,Progressive Left Coalition,198906,Party Programme
34,Greece,34211,Progressive Left Coalition,198911,Speech of the party leader
34,Greece,34211,Progressive Left Coalition,199004,Party Programme
34,Greece,34211,Progressive Left Coalition,199609,Speach of the President of Syaspismos of the Left and Progress at the Gathering in Athens
34,Greece,34211,Progressive Left Coalition,200004,Elections 2000. Election Programme
34,Greece,34212,Coalition of the Radical Left - Unionist Social Front,201206,Το Επικαιροποιημένο Εκλογικό Πρόγραμμα του ΣΥ.ΡΙΖ.Α. - Ενωτικό Κοινωνικό Μέτωπο για τις Εκλογές της 17ης Ιούνη 2012
34,Greece,34212,Coalition of the Radical Left,201501,Η ΕΛΠΙΔΑ ΕΡΧΕΤΑΙ. Η ΕΛΛΑΔΑ ΠΡΟΧΩΡΑΕΙ * Η ΕΥΡΩΠΗ ΑΛΛΑΖΕΙ
34,Greece,34212,Coalition of the Radical Left,201509,ΣΧΕΔΙΟ ΚΥΒΕΡΝΗΤΙΚΟΥ ΠΡΟΓΡΑΜΜΑΤΟΣ
34,Greece,34212,Coalition of the Radical Left,201907,ΤΩΡΑ ΑΠΟΦΑΣΙΖΟΥΜΕ ΓΙΑ ΤΗ ΖΩΗ ΜΑΣ. 2019-2023
34,Greece,34213,Democratic Left,201205,ΟΙ ΠΡΟΓΡΑΜΜΑΤΙΚΕΣ ΠΡΟΤΑΣΕΙΣ ΤΗΣ ΔΗΜΟΚΡΑΤΙΚΗΣ ΑΡΙΣΤΕΡΑΣ
34,Greece,34213,Democratic Left,201206,ΟΙ ΠΡΟΓΡΑΜΜΑΤΙΚΕΣ ΠΡΟΤΑΣΕΙΣ ΤΗΣ ΔΗΜΟΚΡΑΤΙΚΗΣ ΑΡΙΣΤΕΡΑΣ
34,Greece,34213,Democratic Left,201509,No document coded
34,Greece,34214,Popular Unity,201509,Προγραμματικη διακηρyξη τησ «λαϊκησ ενοτητασ»
34,Greece,34215,European Realistic Disobedience Front,201907,Ευρωπαϊκός Διεθνισμός |Οικονομικός Ορθολογισμός | Κοινωνική Απελευθέρωση. ΕΚΛΟΓΙΚΟ ΠΡΟΓΡΑΜΜΑ. 2018-2019
34,Greece,34313,Panhellenic Socialist Movement,197411,Speech of the party leader
34,Greece,34313,Panhellenic Socialist Movement,197711,Party Programme
34,Greece,34313,Panhellenic Socialist Movement,198110,Party Programme
34,Greece,34313,Panhellenic Socialist Movement,198506,Party Programme
34,Greece,34313,Panhellenic Socialist Movement,198906,Party Programme
34,Greece,34313,Panhellenic Socialist Movement,198911,Speech of the party leader
34,Greece,34313,Panhellenic Socialist Movement,199004,Party Programme
34,Greece,34313,Panhellenic Socialist Movement,199310,Party Programme
34,Greece,34313,Panhellenic Socialist Movement,199609,The Programme of PASOK on the Way to the 21th Century
34,Greece,34313,Panhellenic Socialist Movement,200004,2000-2004 Pasok’s Government Programme
34,Greece,34313,Panhellenic Socialist Movement,200403,2004 - 2008 Το Κυβερνητικό Πρόγραμμα του ΠΑΣΟΚ
34,Greece,34313,Panhellenic Socialist Movement,200709,ΜΑΖΙ ΜΠΡΟΣΤΑ ΔΥΝΑΤΑ
34,Greece,34313,Panhellenic Socialist Movement,200910,"Governmental Program Framework: Short presentation, October 2009 – The citizen first"
34,Greece,34313,Panhellenic Socialist Movement,201205,12+1 Σηµεία για την Εθνική Ανασυγκρότηση
34,Greece,34313,Panhellenic Socialist Movement,201206,Η αναθεωρησησ τησ συμβασησ που προτεινουμε θεμελιωνεται στην παραταση του χρονου δημοσιονομικησ προσαρμογησ
34,Greece,34313,Panhellenic Socialist Movement,201501,ΟΧΙ ΣΤΗ ΣΤΡΑΤΗΓΙΚΗ ΤΟΥ ΦΟΒΟΥ. ΝΑΙ ΣΤΗ ΣΤΡΑΤΗΓΙΚΗ ΤΗΣ ΑΛΗΘΕΙΑΣ. ΟΧΙ ΣΤΗ ΣΤΡΑΤΗΓΙΚΗ ΤΗΣ ΔΗΜΑΓΩΓΙΑΣ. Πρόγραμμα
34,Greece,34313,Panhellenic Socialist Movement,201509,Η Ελλάδα επιστρέφει στην κανονικότητα
34,Greece,34314,Democratic Social Movement,199609,Political Positions. Programme of Governmental Policy - The Only Hope
34,Greece,34315,Movement for Change,201907,Σχέδιο Ελλάδα. Ένα ολοκληρωμένο πρόγραμμα για την ανάπτυξη και την κοινωνική  δικαιοσύνη
34,Greece,34340,The River,201501,Οι θέσεις μας
34,Greece,34340,The River,201509,No document coded
34,Greece,34410,Union of Centrists,201509,Οι θέσεις
34,Greece,34510,Centre Union,197411,Speech of the party leader
34,Greece,34510,Union of the Democratic Centre,197711,Speech of the party leader
34,Greece,34511,New Democracy,197411,Speech of the party leader
34,Greece,34511,New Democracy,197711,Speech of the party leader
34,Greece,34511,New Democracy,198110,Speech of the party leader
34,Greece,34511,New Democracy,198506,Speech of the party leader
34,Greece,34511,New Democracy,198906,Speech of the party leader
34,Greece,34511,New Democracy,198911,Estimate
34,Greece,34511,New Democracy,199004,Speech of the party leader
34,Greece,34511,New Democracy,199310,Party Programme
34,Greece,34511,New Democracy,199609,The Governmental Programme of New Democracy
34,Greece,34511,New Democracy,200004,New Democracy’s Government Programme
34,Greece,34511,New Democracy,200403,No title information
34,Greece,34511,New Democracy,200709,Ο Αγρότης και η ύπαιθρος στο κέντρο της πολιτικης μας. Οι κυβερνητικέζ μαζ προτεραιότητεζ.
34,Greece,34511,New Democracy,200910,Καλύτερο περιβάλλον για εμάς και τα παιδιά μας ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ
34,Greece,34511,New Democracy,201205,18.Ανακήρυξη ΑΟΖ.
34,Greece,34511,New Democracy,201206,18.Ανακήρυξη ΑΟΖ.
34,Greece,34511,New Democracy,201501,ΑΝΑΠΤΥΞΙΑΚΟ ΣΧΕΔΙΟ| ΕΛΑΑΔΑ 2021
